,Lux
19/04/19 06:20:04,30.00
19/04/19 06:20:08,30.00
19/04/19 06:20:13,30.00
19/04/19 06:20:17,30.00
19/04/19 06:20:19,30.83
19/04/19 06:20:24,30.83
19/04/19 06:20:28,30.83
19/04/19 06:20:32,30.83
19/04/19 06:20:34,30.83
19/04/19 06:20:38,31.67
19/04/19 06:20:43,31.67
19/04/19 06:20:47,31.67
19/04/19 06:20:49,31.67
19/04/19 06:20:54,31.67
19/04/19 06:20:58,31.67
19/04/19 06:21:02,32.50
19/04/19 06:21:04,32.50
19/04/19 06:21:09,32.50
19/04/19 06:21:13,32.50
19/04/19 06:21:17,32.50
19/04/19 06:21:19,33.33
19/04/19 06:21:24,33.33
19/04/19 06:21:28,33.33
19/04/19 06:21:32,33.33
19/04/19 06:21:34,33.33
19/04/19 06:21:39,34.17
19/04/19 06:21:43,34.17
19/04/19 06:21:45,34.17
19/04/19 06:21:49,34.17
19/04/19 06:21:54,35.00
19/04/19 06:21:58,35.00
19/04/19 06:22:00,35.00
19/04/19 06:22:04,35.00
19/04/19 06:22:09,35.00
19/04/19 06:22:13,35.83
19/04/19 06:22:15,35.83
19/04/19 06:22:19,35.83
19/04/19 06:22:24,35.83
19/04/19 06:22:28,36.67
19/04/19 06:22:30,36.67
19/04/19 06:22:34,36.67
19/04/19 06:22:39,36.67
19/04/19 06:22:43,37.50
19/04/19 06:22:45,37.50
19/04/19 06:22:49,37.50
19/04/19 06:22:54,37.50
19/04/19 06:22:58,38.33
19/04/19 06:23:00,38.33
19/04/19 06:23:04,38.33
19/04/19 06:23:09,38.33
19/04/19 06:23:13,39.17
19/04/19 06:23:15,39.17
19/04/19 06:23:19,39.17
19/04/19 06:23:24,39.17
19/04/19 06:23:28,40.00
19/04/19 06:23:30,40.00
19/04/19 06:23:34,40.00
19/04/19 06:23:39,40.00
19/04/19 06:23:43,40.83
19/04/19 06:23:45,40.83
19/04/19 06:23:49,40.83
19/04/19 06:23:54,41.67
19/04/19 06:23:58,41.67
19/04/19 06:24:00,41.67
19/04/19 06:24:04,41.67
19/04/19 06:24:09,42.50
19/04/19 06:24:13,42.50
19/04/19 06:24:15,42.50
19/04/19 06:24:19,42.50
19/04/19 06:24:24,43.33
19/04/19 06:24:28,43.33
19/04/19 06:24:30,43.33
19/04/19 06:24:34,44.17
19/04/19 06:24:39,44.17
19/04/19 06:24:41,44.17
19/04/19 06:24:45,44.17
19/04/19 06:24:49,45.00
19/04/19 06:24:54,45.00
19/04/19 06:24:56,45.00
19/04/19 06:25:00,45.83
19/04/19 06:25:04,45.83
19/04/19 06:25:09,45.83
19/04/19 06:25:11,45.83
19/04/19 06:25:15,46.67
19/04/19 06:25:20,46.67
19/04/19 06:25:24,46.67
19/04/19 06:25:26,47.50
19/04/19 06:25:30,47.50
19/04/19 06:25:35,47.50
19/04/19 06:25:39,47.50
19/04/19 06:25:41,48.33
19/04/19 06:25:45,48.33
19/04/19 06:25:50,48.33
19/04/19 06:25:54,49.17
19/04/19 06:25:56,49.17
19/04/19 06:26:00,49.17
19/04/19 06:26:05,50.00
19/04/19 06:26:07,50.00
19/04/19 06:26:11,50.00
19/04/19 06:26:16,50.00
19/04/19 06:26:20,50.83
19/04/19 06:26:22,50.83
19/04/19 06:26:26,50.83
19/04/19 06:26:30,51.67
19/04/19 06:26:35,51.67
19/04/19 06:26:37,53.33
19/04/19 06:26:41,53.33
19/04/19 06:26:46,53.33
19/04/19 06:26:50,53.33
19/04/19 06:26:52,53.33
19/04/19 06:26:56,53.33
19/04/19 06:27:01,53.33
19/04/19 06:27:05,54.17
19/04/19 06:27:07,54.17
19/04/19 06:27:11,54.17
19/04/19 06:27:16,54.17
19/04/19 06:27:20,55.00
19/04/19 06:27:22,55.00
19/04/19 06:27:26,55.00
19/04/19 06:27:31,55.83
19/04/19 06:27:35,55.83
19/04/19 06:27:37,55.83
19/04/19 06:27:41,56.67
19/04/19 06:27:46,56.67
19/04/19 06:27:48,56.67
19/04/19 06:27:52,56.67
19/04/19 06:27:56,57.50
19/04/19 06:28:01,57.50
19/04/19 06:28:03,58.33
19/04/19 06:28:07,58.33
19/04/19 06:28:11,58.33
19/04/19 06:28:16,59.17
19/04/19 06:28:18,59.17
19/04/19 06:28:22,59.17
19/04/19 06:28:26,60.00
19/04/19 06:28:31,60.00
19/04/19 06:28:33,60.00
19/04/19 06:28:37,60.83
19/04/19 06:28:41,60.83
19/04/19 06:28:46,60.83
19/04/19 06:28:48,61.67
19/04/19 06:28:52,61.67
19/04/19 06:28:56,62.50
19/04/19 06:29:01,62.50
19/04/19 06:29:03,62.50
19/04/19 06:29:07,63.33
19/04/19 06:29:12,63.33
19/04/19 06:29:16,63.33
19/04/19 06:29:18,64.17
19/04/19 06:29:22,64.17
19/04/19 06:29:27,64.17
19/04/19 06:29:31,65.00
19/04/19 06:29:33,65.00
19/04/19 06:29:37,65.83
19/04/19 06:29:42,65.83
19/04/19 06:29:46,65.83
19/04/19 06:29:48,66.67
19/04/19 06:29:52,66.67
19/04/19 06:29:57,67.50
19/04/19 06:29:59,67.50
19/04/19 06:30:03,67.50
19/04/19 06:30:07,68.33
19/04/19 06:30:12,68.33
19/04/19 06:30:14,69.17
19/04/19 06:30:18,69.17
19/04/19 06:30:22,69.17
19/04/19 06:30:27,70.00
19/04/19 06:30:29,70.00
19/04/19 06:30:33,70.00
19/04/19 06:30:37,70.83
19/04/19 06:30:42,70.83
19/04/19 06:30:44,70.83
19/04/19 06:30:48,70.83
19/04/19 06:30:52,70.00
19/04/19 06:30:57,70.00
19/04/19 06:30:59,69.17
19/04/19 06:31:03,69.17
19/04/19 06:31:07,69.17
19/04/19 06:31:12,69.17
19/04/19 06:31:14,70.00
19/04/19 06:31:18,70.00
19/04/19 06:31:23,70.83
19/04/19 06:31:27,70.83
19/04/19 06:31:29,71.67
19/04/19 06:31:33,72.50
19/04/19 06:31:38,73.33
19/04/19 06:31:42,73.33
19/04/19 06:31:44,75.00
19/04/19 06:31:48,75.83
19/04/19 06:31:53,76.67
19/04/19 06:31:55,77.50
19/04/19 06:31:59,77.50
19/04/19 06:32:03,78.33
19/04/19 06:32:08,78.33
19/04/19 06:32:10,79.17
19/04/19 06:32:14,79.17
19/04/19 06:32:18,80.00
19/04/19 06:32:23,80.00
19/04/19 06:32:25,80.83
19/04/19 06:32:29,80.83
19/04/19 06:32:33,81.67
19/04/19 06:32:38,81.67
19/04/19 06:32:40,82.50
19/04/19 06:32:44,82.50
19/04/19 06:32:48,82.50
19/04/19 06:32:53,83.33
19/04/19 06:32:55,83.33
19/04/19 06:32:59,84.17
19/04/19 06:33:03,84.17
19/04/19 06:33:08,84.17
19/04/19 06:33:10,85.00
19/04/19 06:33:14,85.00
19/04/19 06:33:18,85.83
19/04/19 06:33:23,85.83
19/04/19 06:33:25,86.67
19/04/19 06:33:29,86.67
19/04/19 06:33:34,87.50
19/04/19 06:33:36,87.50
19/04/19 06:33:40,87.50
19/04/19 06:33:44,88.33
19/04/19 06:33:49,88.33
19/04/19 06:33:51,89.17
19/04/19 06:33:55,89.17
19/04/19 06:33:59,90.00
19/04/19 06:34:04,90.00
19/04/19 06:34:06,90.83
19/04/19 06:34:10,90.83
19/04/19 06:34:14,91.67
19/04/19 06:34:19,91.67
19/04/19 06:34:21,91.67
19/04/19 06:34:25,92.50
19/04/19 06:34:30,92.50
19/04/19 06:34:34,93.33
19/04/19 06:34:36,93.33
19/04/19 06:34:40,94.17
19/04/19 06:34:44,94.17
19/04/19 06:34:49,95.00
19/04/19 06:34:51,95.00
19/04/19 06:34:55,95.83
19/04/19 06:35:00,95.83
19/04/19 06:35:04,96.67
19/04/19 06:35:06,96.67
19/04/19 06:35:10,97.50
19/04/19 06:35:15,97.50
19/04/19 06:35:17,98.33
19/04/19 06:35:21,98.33
19/04/19 06:35:25,99.17
19/04/19 06:35:30,99.17
19/04/19 06:35:32,99.17
19/04/19 06:35:36,100.00
19/04/19 06:35:40,100.00
19/04/19 06:35:45,100.83
19/04/19 06:35:47,100.83
19/04/19 06:35:51,101.67
19/04/19 06:35:55,101.67
19/04/19 06:36:00,102.50
19/04/19 06:36:02,102.50
19/04/19 06:36:06,102.50
19/04/19 06:36:10,103.33
19/04/19 06:36:15,103.33
19/04/19 06:36:17,104.17
19/04/19 06:36:21,104.17
19/04/19 06:36:26,104.17
19/04/19 06:36:30,105.00
19/04/19 06:36:32,106.67
19/04/19 06:36:36,106.67
19/04/19 06:36:41,106.67
19/04/19 06:36:45,106.67
19/04/19 06:36:47,106.67
19/04/19 06:36:51,107.50
19/04/19 06:36:56,107.50
19/04/19 06:37:00,108.33
19/04/19 06:37:02,108.33
19/04/19 06:37:06,108.33
19/04/19 06:37:11,109.17
19/04/19 06:37:13,109.17
19/04/19 06:37:17,110.00
19/04/19 06:37:21,110.00
19/04/19 06:37:26,110.00
19/04/19 06:37:28,110.83
19/04/19 06:37:32,110.83
19/04/19 06:37:36,110.83
19/04/19 06:37:41,111.67
19/04/19 06:37:43,111.67
19/04/19 06:37:47,112.50
19/04/19 06:37:52,112.50
19/04/19 06:37:56,112.50
19/04/19 06:37:58,113.33
19/04/19 06:38:02,113.33
19/04/19 06:38:07,114.17
19/04/19 06:38:11,114.17
19/04/19 06:38:13,114.17
19/04/19 06:38:17,115.00
19/04/19 06:38:22,115.00
19/04/19 06:38:26,115.83
19/04/19 06:38:28,115.83
19/04/19 06:38:32,115.83
19/04/19 06:38:37,116.67
19/04/19 06:38:39,116.67
19/04/19 06:38:43,116.67
19/04/19 06:38:47,117.50
19/04/19 06:38:52,117.50
19/04/19 06:38:54,117.50
19/04/19 06:38:58,118.33
19/04/19 06:39:02,118.33
19/04/19 06:39:07,119.17
19/04/19 06:39:09,119.17
19/04/19 06:39:13,120.00
19/04/19 06:39:18,120.00
19/04/19 06:39:22,120.00
19/04/19 06:39:24,120.83
19/04/19 06:39:28,120.83
19/04/19 06:39:33,121.67
19/04/19 06:39:37,121.67
19/04/19 06:39:39,122.50
19/04/19 06:39:43,122.50
19/04/19 06:39:48,123.33
19/04/19 06:39:52,124.17
19/04/19 06:39:54,124.17
19/04/19 06:39:58,124.17
19/04/19 06:40:03,125.00
19/04/19 06:40:05,125.00
19/04/19 06:40:09,125.00
19/04/19 06:40:13,125.83
19/04/19 06:40:18,125.83
19/04/19 06:40:20,126.67
19/04/19 06:40:24,126.67
19/04/19 06:40:28,127.50
19/04/19 06:40:33,127.50
19/04/19 06:40:35,127.50
19/04/19 06:40:39,128.33
19/04/19 06:40:44,128.33
19/04/19 06:40:48,129.17
19/04/19 06:40:50,129.17
19/04/19 06:40:54,129.17
19/04/19 06:40:59,130.00
19/04/19 06:41:03,130.00
19/04/19 06:41:05,130.00
19/04/19 06:41:09,130.83
19/04/19 06:41:14,130.83
19/04/19 06:41:16,131.67
19/04/19 06:41:20,131.67
19/04/19 06:41:25,131.67
19/04/19 06:41:29,132.50
19/04/19 06:41:31,132.50
19/04/19 06:41:35,132.50
19/04/19 06:41:40,132.50
19/04/19 06:41:44,132.50
19/04/19 06:41:46,132.50
19/04/19 06:41:50,133.33
19/04/19 06:41:55,133.33
19/04/19 06:41:59,133.33
19/04/19 06:42:01,133.33
19/04/19 06:42:06,133.33
19/04/19 06:42:10,133.33
19/04/19 06:42:14,134.17
19/04/19 06:42:16,134.17
19/04/19 06:42:21,134.17
19/04/19 06:42:25,134.17
19/04/19 06:42:27,134.17
19/04/19 06:42:31,134.17
19/04/19 06:42:36,134.17
19/04/19 06:42:40,134.17
19/04/19 06:42:42,134.17
19/04/19 06:42:47,134.17
19/04/19 06:42:51,134.17
19/04/19 06:42:55,134.17
19/04/19 06:42:57,134.17
19/04/19 06:43:02,134.17
19/04/19 06:43:06,134.17
19/04/19 06:43:10,134.17
19/04/19 06:43:12,134.17
19/04/19 06:43:17,134.17
19/04/19 06:43:21,133.33
19/04/19 06:43:25,133.33
19/04/19 06:43:27,134.17
19/04/19 06:43:32,133.33
19/04/19 06:43:36,133.33
19/04/19 06:43:38,133.33
19/04/19 06:43:42,133.33
19/04/19 06:43:47,133.33
19/04/19 06:43:51,133.33
19/04/19 06:43:53,133.33
19/04/19 06:43:57,133.33
19/04/19 06:44:02,133.33
19/04/19 06:44:06,133.33
19/04/19 06:44:08,133.33
19/04/19 06:44:13,132.50
19/04/19 06:44:17,132.50
19/04/19 06:44:21,132.50
19/04/19 06:44:23,132.50
19/04/19 06:44:28,132.50
19/04/19 06:44:32,132.50
19/04/19 06:44:36,132.50
19/04/19 06:44:38,131.67
19/04/19 06:44:43,131.67
19/04/19 06:44:47,131.67
19/04/19 06:44:51,131.67
19/04/19 06:44:54,131.67
19/04/19 06:44:58,130.83
19/04/19 06:45:02,130.83
19/04/19 06:45:04,130.00
19/04/19 06:45:09,129.17
19/04/19 06:45:13,129.17
19/04/19 06:45:17,128.33
19/04/19 06:45:19,127.50
19/04/19 06:45:24,126.67
19/04/19 06:45:28,125.83
19/04/19 06:45:32,125.00
19/04/19 06:45:34,124.17
19/04/19 06:45:39,123.33
19/04/19 06:45:43,122.50
19/04/19 06:45:47,121.67
19/04/19 06:45:49,120.00
19/04/19 06:45:54,119.17
19/04/19 06:45:58,117.50
19/04/19 06:46:02,116.67
19/04/19 06:46:04,115.00
19/04/19 06:46:09,114.17
19/04/19 06:46:13,112.50
19/04/19 06:46:15,111.67
19/04/19 06:46:20,110.00
19/04/19 06:46:24,108.33
19/04/19 06:46:28,107.50
19/04/19 06:46:30,106.67
19/04/19 06:46:35,105.00
19/04/19 06:46:39,103.33
19/04/19 06:46:43,102.50
19/04/19 06:46:45,101.67
19/04/19 06:46:50,100.83
19/04/19 06:46:54,99.17
19/04/19 06:46:58,99.17
19/04/19 06:47:01,98.33
19/04/19 06:47:05,97.50
19/04/19 06:47:09,96.67
19/04/19 06:47:13,95.83
19/04/19 06:47:16,95.83
19/04/19 06:47:20,95.83
19/04/19 06:47:24,95.00
19/04/19 06:47:28,95.00
19/04/19 06:47:31,95.00
19/04/19 06:47:35,95.00
19/04/19 06:47:39,95.00
19/04/19 06:47:42,95.00
19/04/19 06:47:46,95.00
19/04/19 06:47:50,95.00
19/04/19 06:47:54,95.00
19/04/19 06:47:57,95.83
19/04/19 06:48:01,95.83
19/04/19 06:48:05,96.67
19/04/19 06:48:09,96.67
19/04/19 06:48:12,96.67
19/04/19 06:48:16,96.67
19/04/19 06:48:20,96.67
19/04/19 06:48:25,97.50
19/04/19 06:48:27,97.50
19/04/19 06:48:31,98.33
19/04/19 06:48:35,99.17
19/04/19 06:48:38,100.00
19/04/19 06:48:42,100.83
19/04/19 06:48:46,101.67
19/04/19 06:48:50,102.50
19/04/19 06:48:53,104.17
19/04/19 06:48:57,105.00
19/04/19 06:49:01,106.67
19/04/19 06:49:06,106.67
19/04/19 06:49:08,107.50
19/04/19 06:49:12,108.33
19/04/19 06:49:16,109.17
19/04/19 06:49:21,110.00
19/04/19 06:49:23,110.83
19/04/19 06:49:27,110.83
19/04/19 06:49:31,111.67
19/04/19 06:49:36,112.50
19/04/19 06:49:38,113.33
19/04/19 06:49:42,113.33
19/04/19 06:49:47,114.17
19/04/19 06:49:49,115.00
19/04/19 06:49:53,115.00
19/04/19 06:49:57,115.83
19/04/19 06:50:01,116.67
19/04/19 06:50:04,116.67
19/04/19 06:50:08,117.50
19/04/19 06:50:12,117.50
19/04/19 06:50:17,118.33
19/04/19 06:50:19,119.17
19/04/19 06:50:23,119.17
19/04/19 06:50:27,120.00
19/04/19 06:50:32,120.83
19/04/19 06:50:34,120.83
19/04/19 06:50:38,121.67
19/04/19 06:50:42,121.67
19/04/19 06:50:47,122.50
19/04/19 06:50:49,122.50
19/04/19 06:50:53,122.50
19/04/19 06:50:58,122.50
19/04/19 06:51:00,122.50
19/04/19 06:51:04,123.33
19/04/19 06:51:08,123.33
19/04/19 06:51:13,122.50
19/04/19 06:51:15,122.50
19/04/19 06:51:19,122.50
19/04/19 06:51:23,122.50
19/04/19 06:51:28,121.67
19/04/19 06:51:30,121.67
19/04/19 06:51:34,121.67
19/04/19 06:51:38,121.67
19/04/19 06:51:43,121.67
19/04/19 06:51:45,120.83
19/04/19 06:51:49,120.83
19/04/19 06:51:54,120.83
19/04/19 06:51:58,120.83
19/04/19 06:52:00,120.83
19/04/19 06:52:04,120.83
19/04/19 06:52:09,120.83
19/04/19 06:52:11,120.83
19/04/19 06:52:15,120.83
19/04/19 06:52:19,120.83
19/04/19 06:52:24,120.83
19/04/19 06:52:26,120.83
19/04/19 06:52:30,120.83
19/04/19 06:52:34,120.83
19/04/19 06:52:39,120.83
19/04/19 06:52:41,120.83
19/04/19 06:52:45,120.00
19/04/19 06:52:49,120.00
19/04/19 06:52:54,120.00
19/04/19 06:52:56,120.00
19/04/19 06:53:00,120.00
19/04/19 06:53:05,120.00
19/04/19 06:53:09,120.00
19/04/19 06:53:11,120.00
19/04/19 06:53:15,120.00
19/04/19 06:53:20,120.00
19/04/19 06:53:22,120.00
19/04/19 06:53:26,120.00
19/04/19 06:53:30,119.17
19/04/19 06:53:35,119.17
19/04/19 06:53:37,118.33
19/04/19 06:53:41,118.33
19/04/19 06:53:45,117.50
19/04/19 06:53:50,117.50
19/04/19 06:53:52,117.50
19/04/19 06:53:56,117.50
19/04/19 06:54:01,117.50
19/04/19 06:54:05,117.50
19/04/19 06:54:07,118.33
19/04/19 06:54:11,118.33
19/04/19 06:54:16,119.17
19/04/19 06:54:20,119.17
19/04/19 06:54:22,120.00
19/04/19 06:54:26,120.00
19/04/19 06:54:31,120.00
19/04/19 06:54:33,120.00
19/04/19 06:54:37,120.00
19/04/19 06:54:42,120.00
19/04/19 06:54:46,120.00
19/04/19 06:54:48,119.17
19/04/19 06:54:52,119.17
19/04/19 06:54:57,119.17
19/04/19 06:55:01,119.17
19/04/19 06:55:03,118.33
19/04/19 06:55:07,118.33
19/04/19 06:55:12,118.33
19/04/19 06:55:16,118.33
19/04/19 06:55:18,117.50
19/04/19 06:55:23,117.50
19/04/19 06:55:27,116.67
19/04/19 06:55:29,115.83
19/04/19 06:55:33,115.83
19/04/19 06:55:38,115.00
19/04/19 06:55:42,115.00
19/04/19 06:55:44,115.00
19/04/19 06:55:48,114.17
19/04/19 06:55:53,114.17
19/04/19 06:55:57,113.33
19/04/19 06:55:59,111.67
19/04/19 06:56:04,110.83
19/04/19 06:56:08,110.83
19/04/19 06:56:12,110.00
19/04/19 06:56:14,110.00
19/04/19 06:56:19,110.00
19/04/19 06:56:23,110.00
19/04/19 06:56:27,110.83
19/04/19 06:56:29,110.83
19/04/19 06:56:34,110.83
19/04/19 06:56:38,110.83
19/04/19 06:56:40,110.83
19/04/19 06:56:45,110.83
19/04/19 06:56:49,111.67
19/04/19 06:56:53,112.50
19/04/19 06:56:55,112.50
19/04/19 06:57:00,113.33
19/04/19 06:57:04,113.33
19/04/19 06:57:08,113.33
19/04/19 06:57:10,114.17
19/04/19 06:57:15,114.17
19/04/19 06:57:19,114.17
19/04/19 06:57:23,115.00
19/04/19 06:57:26,115.00
19/04/19 06:57:30,115.00
19/04/19 06:57:34,115.00
19/04/19 06:57:36,115.00
19/04/19 06:57:41,115.00
19/04/19 06:57:45,115.00
19/04/19 06:57:49,115.00
19/04/19 06:57:51,115.00
19/04/19 06:57:56,115.00
19/04/19 06:58:00,115.00
19/04/19 06:58:04,115.00
19/04/19 06:58:06,115.00
19/04/19 06:58:11,115.00
19/04/19 06:58:15,115.00
19/04/19 06:58:19,114.17
19/04/19 06:58:22,114.17
19/04/19 06:58:26,113.33
19/04/19 06:58:30,113.33
19/04/19 06:58:34,113.33
19/04/19 06:58:37,113.33
19/04/19 06:58:41,114.17
19/04/19 06:58:45,114.17
19/04/19 06:58:47,114.17
19/04/19 06:58:52,114.17
19/04/19 06:58:56,114.17
19/04/19 06:59:00,115.00
19/04/19 06:59:02,115.00
19/04/19 06:59:07,114.17
19/04/19 06:59:11,114.17
19/04/19 06:59:15,114.17
19/04/19 06:59:18,114.17
19/04/19 06:59:22,114.17
19/04/19 06:59:26,114.17
19/04/19 06:59:30,114.17
19/04/19 06:59:33,115.00
19/04/19 06:59:37,115.00
19/04/19 06:59:41,115.00
19/04/19 06:59:45,115.83
19/04/19 06:59:48,115.83
19/04/19 06:59:52,115.83
19/04/19 06:59:56,115.83
19/04/19 06:59:58,116.67
19/04/19 07:00:03,116.67
19/04/19 07:00:07,116.67
19/04/19 07:00:11,117.50
19/04/19 07:00:14,117.50
19/04/19 07:00:18,118.33
19/04/19 07:00:22,118.33
19/04/19 07:00:26,119.17
19/04/19 07:00:29,120.00
19/04/19 07:00:33,120.83
19/04/19 07:00:37,121.67
19/04/19 07:00:42,122.50
19/04/19 07:00:44,124.17
19/04/19 07:00:48,125.00
19/04/19 07:00:52,125.83
19/04/19 07:00:57,126.67
19/04/19 07:00:59,127.50
19/04/19 07:01:03,127.50
19/04/19 07:01:07,128.33
19/04/19 07:01:10,129.17
19/04/19 07:01:14,130.00
19/04/19 07:01:18,130.83
19/04/19 07:01:22,130.83
19/04/19 07:01:25,131.67
19/04/19 07:01:29,131.67
19/04/19 07:01:33,131.67
19/04/19 07:01:38,132.50
19/04/19 07:01:40,132.50
19/04/19 07:01:44,132.50
19/04/19 07:01:48,132.50
19/04/19 07:01:53,132.50
19/04/19 07:01:55,133.33
19/04/19 07:01:59,133.33
19/04/19 07:02:03,134.17
19/04/19 07:02:08,135.00
19/04/19 07:02:10,135.83
19/04/19 07:02:14,135.83
19/04/19 07:02:19,136.67
19/04/19 07:02:21,136.67
19/04/19 07:02:25,136.67
19/04/19 07:02:29,135.83
19/04/19 07:02:34,135.00
19/04/19 07:02:36,135.00
19/04/19 07:02:40,135.00
19/04/19 07:02:44,135.00
19/04/19 07:02:49,134.17
19/04/19 07:02:51,134.17
19/04/19 07:02:55,134.17
19/04/19 07:02:59,134.17
19/04/19 07:03:04,133.33
19/04/19 07:03:06,133.33
19/04/19 07:03:10,133.33
19/04/19 07:03:15,133.33
19/04/19 07:03:19,134.17
19/04/19 07:03:21,133.33
19/04/19 07:03:25,134.17
19/04/19 07:03:30,134.17
19/04/19 07:03:32,135.83
19/04/19 07:03:36,135.00
19/04/19 07:03:40,135.00
19/04/19 07:03:45,135.83
19/04/19 07:03:47,135.83
19/04/19 07:03:51,135.83
19/04/19 07:03:55,137.50
19/04/19 07:04:00,138.33
19/04/19 07:04:02,139.17
19/04/19 07:04:06,139.17
19/04/19 07:04:11,139.17
19/04/19 07:04:15,139.17
19/04/19 07:04:17,138.33
19/04/19 07:04:21,138.33
19/04/19 07:04:26,138.33
19/04/19 07:04:28,139.17
19/04/19 07:04:32,139.17
19/04/19 07:04:36,139.17
19/04/19 07:04:41,139.17
19/04/19 07:04:43,139.17
19/04/19 07:04:47,139.17
19/04/19 07:04:52,139.17
19/04/19 07:04:56,138.33
19/04/19 07:04:58,138.33
19/04/19 07:05:02,138.33
19/04/19 07:05:07,139.17
19/04/19 07:05:11,139.17
19/04/19 07:05:13,139.17
19/04/19 07:05:18,139.17
19/04/19 07:05:22,139.17
19/04/19 07:05:24,140.00
19/04/19 07:05:28,138.33
19/04/19 07:05:33,141.67
19/04/19 07:05:37,145.00
19/04/19 07:05:39,145.83
19/04/19 07:05:43,146.67
19/04/19 07:05:48,146.67
19/04/19 07:05:52,147.50
19/04/19 07:05:54,148.33
19/04/19 07:05:58,149.17
19/04/19 07:06:03,150.83
19/04/19 07:06:07,152.50
19/04/19 07:06:09,153.33
19/04/19 07:06:14,155.00
19/04/19 07:06:18,156.67
19/04/19 07:06:20,157.50
19/04/19 07:06:24,160.00
19/04/19 07:06:29,160.00
19/04/19 07:06:33,160.83
19/04/19 07:06:35,162.50
19/04/19 07:06:40,162.50
19/04/19 07:06:44,163.33
19/04/19 07:06:48,164.17
19/04/19 07:06:50,164.17
19/04/19 07:06:55,165.00
19/04/19 07:06:59,165.00
19/04/19 07:07:03,165.83
19/04/19 07:07:05,165.83
19/04/19 07:07:10,166.67
19/04/19 07:07:14,166.67
19/04/19 07:07:18,166.67
19/04/19 07:07:20,166.67
19/04/19 07:07:25,166.67
19/04/19 07:07:29,166.67
19/04/19 07:07:31,166.67
19/04/19 07:07:36,167.50
19/04/19 07:07:40,168.33
19/04/19 07:07:44,168.33
19/04/19 07:07:46,168.33
19/04/19 07:07:51,169.17
19/04/19 07:07:55,168.33
19/04/19 07:07:59,167.50
19/04/19 07:08:01,167.50
19/04/19 07:08:06,166.67
19/04/19 07:08:10,166.67
19/04/19 07:08:14,166.67
19/04/19 07:08:17,166.67
19/04/19 07:08:21,166.67
19/04/19 07:08:25,167.50
19/04/19 07:08:27,167.50
19/04/19 07:08:32,169.17
19/04/19 07:08:36,170.00
19/04/19 07:08:40,171.67
19/04/19 07:08:42,172.50
19/04/19 07:08:47,173.33
19/04/19 07:08:51,175.00
19/04/19 07:08:55,175.83
19/04/19 07:08:58,176.67
19/04/19 07:09:02,177.50
19/04/19 07:09:06,179.17
19/04/19 07:09:11,180.00
19/04/19 07:09:13,180.83
19/04/19 07:09:17,181.67
19/04/19 07:09:21,183.33
19/04/19 07:09:24,185.00
19/04/19 07:09:28,187.50
19/04/19 07:09:32,189.17
19/04/19 07:09:36,191.67
19/04/19 07:09:39,194.17
19/04/19 07:09:43,195.00
19/04/19 07:09:47,196.67
19/04/19 07:09:52,198.33
19/04/19 07:09:54,199.17
19/04/19 07:09:58,200.83
19/04/19 07:10:02,201.67
19/04/19 07:10:07,204.17
19/04/19 07:10:09,205.83
19/04/19 07:10:13,208.33
19/04/19 07:10:17,210.83
19/04/19 07:10:20,213.33
19/04/19 07:10:24,216.67
19/04/19 07:10:28,219.17
19/04/19 07:10:33,221.67
19/04/19 07:10:35,223.33
19/04/19 07:10:39,225.83
19/04/19 07:10:43,227.50
19/04/19 07:10:48,228.33
19/04/19 07:10:50,230.00
19/04/19 07:10:54,230.83
19/04/19 07:10:59,231.67
19/04/19 07:11:03,232.50
19/04/19 07:11:05,234.17
19/04/19 07:11:09,235.00
19/04/19 07:11:14,235.83
19/04/19 07:11:16,236.67
19/04/19 07:11:20,238.33
19/04/19 07:11:24,239.17
19/04/19 07:11:29,239.17
19/04/19 07:11:31,240.00
19/04/19 07:11:35,240.83
19/04/19 07:11:39,241.67
19/04/19 07:11:44,242.50
19/04/19 07:11:46,243.33
19/04/19 07:11:50,245.00
19/04/19 07:11:55,245.83
19/04/19 07:11:59,246.67
19/04/19 07:12:01,246.67
19/04/19 07:12:05,246.67
19/04/19 07:12:10,246.67
19/04/19 07:12:12,247.50
19/04/19 07:12:16,247.50
19/04/19 07:12:21,247.50
19/04/19 07:12:25,248.33
19/04/19 07:12:27,248.33
19/04/19 07:12:31,248.33
19/04/19 07:12:36,248.33
19/04/19 07:12:40,249.17
19/04/19 07:12:42,249.17
19/04/19 07:12:46,250.00
19/04/19 07:12:51,251.67
19/04/19 07:12:55,252.50
19/04/19 07:12:57,253.33
19/04/19 07:13:02,255.00
19/04/19 07:13:06,255.83
19/04/19 07:13:08,255.83
19/04/19 07:13:12,256.67
19/04/19 07:13:17,256.67
19/04/19 07:13:21,256.67
19/04/19 07:13:23,256.67
19/04/19 07:13:27,256.67
19/04/19 07:13:32,256.67
19/04/19 07:13:36,256.67
19/04/19 07:13:38,257.50
19/04/19 07:13:43,257.50
19/04/19 07:13:47,257.50
19/04/19 07:13:51,258.33
19/04/19 07:13:53,259.17
19/04/19 07:13:58,260.00
19/04/19 07:14:02,260.83
19/04/19 07:14:04,261.67
19/04/19 07:14:09,261.67
19/04/19 07:14:13,261.67
19/04/19 07:14:17,261.67
19/04/19 07:14:19,260.83
19/04/19 07:14:24,260.83
19/04/19 07:14:28,260.83
19/04/19 07:14:32,261.67
